brand_index,brand,query_keyword,brand_shop_detail_url,released_date,category,original_item,event,item
106,갸스비,['Gatsby'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000030,2024-08-19,"['바디케어', '헤어케어', '메이크업', '맨즈케어', '마스크팩', '클렌징']",브랜드관^갸스비_신상^[첫구매 전용] 갸스비 그로스&하드 워터 스프레이 250ml,False,갸스비 그로스&하드 워터 스프레이
106,갸스비,['Gatsby'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000030,2024-08-19,"['바디케어', '헤어케어', '메이크업', '맨즈케어', '마스크팩', '클렌징']",브랜드관^갸스비_베스트^갸스비 셋&킵 슈퍼하드 스프레이 대용량 트리플 기획 (300mlX3),True,갸스비 셋&킵 슈퍼하드 스프레이
106,갸스비,['Gatsby'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000030,2024-08-19,"['바디케어', '헤어케어', '메이크업', '맨즈케어', '마스크팩', '클렌징']",브랜드관^갸스비_신상^[NEW] 갸스비 무빙러버 무광택 왁스 그란지매트 더블 기획(80g+80g),False,갸스비 무빙러버 무광택 왁스 그란지매트
106,갸스비,['Gatsby'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000030,2024-08-19,"['바디케어', '헤어케어', '메이크업', '맨즈케어', '마스크팩', '클렌징']",브랜드관^갸스비_신상^[NEW] 갸스비 무빙러버 초강력 왁스 스파이키엣지 더블 기획(80g +80g),False,갸스비 무빙러버 초강력 왁스 스파이키엣지
106,갸스비,['Gatsby'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000030,2024-08-19,"['바디케어', '헤어케어', '메이크업', '맨즈케어', '마스크팩', '클렌징']",브랜드관^갸스비_베스트^갸스비 기름종이 파우더 타입 70매+70매,False,갸스비 기름종이 파우더 타입
106,갸스비,['Gatsby'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000030,2024-08-19,"['바디케어', '헤어케어', '메이크업', '맨즈케어', '마스크팩', '클렌징']",브랜드관^갸스비_신상^[NEW] 갸스비 데오도란트 샤워 티슈 아이스 시트러스 10매,False,갸스비 데오도란트 샤워 티슈 아이스 시트러스
106,갸스비,['Gatsby'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000030,2024-08-19,"['바디케어', '헤어케어', '메이크업', '맨즈케어', '마스크팩', '클렌징']",브랜드관^갸스비_베스트^갸스비 셋&킵스프레이 슈퍼하드 67ml_핸디,True,갸스비 셋&킵스프레이 슈퍼하드
106,갸스비,['Gatsby'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000030,2024-08-19,"['바디케어', '헤어케어', '메이크업', '맨즈케어', '마스크팩', '클렌징']",브랜드관^갸스비_신상^[NEW] 갸스비 수퍼하드 스타일링 폼 핸디 65g,False,갸스비 수퍼하드 스타일링 폼 핸디
106,갸스비,['Gatsby'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000030,2024-08-19,"['바디케어', '헤어케어', '메이크업', '맨즈케어', '마스크팩', '클렌징']",브랜드관^갸스비_베스트^갸스비 파우더 타입 기름종이 70매,True,갸스비 파우더 타입 기름종이
106,갸스비,['Gatsby'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000030,2024-08-19,"['바디케어', '헤어케어', '메이크업', '맨즈케어', '마스크팩', '클렌징']",브랜드관^갸스비_베스트^갸스비 스타일링 스프레이 매트&하드 트리플 기획 (200mlx3),True,갸스비 스타일링 스프레이 매트&하드
107,에스테덤,['esthederm'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A003446,2024-08-19,"['스킨케어', '마스크팩']",브랜드관^에스테덤_베스트^[메이크업아티스트 PICK]에스테덤 셀룰러 워터 미스트 200ml (항산화 미스트),True,에스테덤 셀룰러 워터 미스트
107,에스테덤,['esthederm'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A003446,2024-08-19,"['스킨케어', '마스크팩']",브랜드관^에스테덤_베스트^[항산화 에센스]에스테덤 셀룰러 워터 에센스 125ml (주름개선기능성),True,에스테덤 셀룰러 워터 에센스
107,에스테덤,['esthederm'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A003446,2024-08-19,"['스킨케어', '마스크팩']",브랜드관^에스테덤_테마별상품전시_1^[광채 미스트]에스테덤 씨티 프로텍트 미스트 100ml,False,에스테덤 씨티 프로텍트 미스트
107,에스테덤,['esthederm'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A003446,2024-08-19,"['스킨케어', '마스크팩']",브랜드관^에스테덤_베스트^[저자극 모공팩] 에스테덤 젠틀 딥 포어 클렌저 75ml,True,에스테덤 젠틀 딥 포어 클렌저
107,에스테덤,['esthederm'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A003446,2024-08-19,"['스킨케어', '마스크팩']",브랜드관^에스테덤_테마별상품전시_1^[올리브영 단독 기획]에스테덤 비타민C2 미백 앰플 10ml 더블 기획,True,에스테덤 비타민C2 미백 앰플
107,에스테덤,['esthederm'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A003446,2024-08-19,"['스킨케어', '마스크팩']",브랜드관^에스테덤_베스트^[수분멜팅 크림]에스테덤 셀룰러 워터 크림 50ml (주름개선기능성),False,에스테덤 셀룰러 워터 크림
107,에스테덤,['esthederm'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A003446,2024-08-19,"['스킨케어', '마스크팩']",브랜드관^에스테덤_테마별상품전시_2^[대용량] 에스테덤 하이드라 로션 맥스 400ml,True,에스테덤 하이드라 로션 맥스
107,에스테덤,['esthederm'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A003446,2024-08-19,"['스킨케어', '마스크팩']",브랜드관^에스테덤_베스트^[괄사 아이세럼] 에스테덤 히알루로닉 아이세럼 15ml (주름개선기능성),False,에스테덤 히알루로닉 아이세럼
107,에스테덤,['esthederm'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A003446,2024-08-19,"['스킨케어', '마스크팩']",브랜드관^에스테덤_베스트^[화잘먹 각질팩] 에스테덤 라이트닝 버핑 마스크 75ml,True,에스테덤 라이트닝 버핑 마스크
108,믹순,['MIXSOON'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A003666,2024-08-19,"['선케어', '스킨케어', '마스크팩', '클렌징']",브랜드관^믹순_베스트^믹순 병풀 마스크팩 1매입,False,믹순 병풀 마스크팩
108,믹순,['MIXSOON'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A003666,2024-08-19,"['선케어', '스킨케어', '마스크팩', '클렌징']",브랜드관^믹순_테마별상품전시_1^믹순 순디 병풀 에센스 100ml,True,믹순 순디 병풀 에센스
108,믹순,['MIXSOON'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A003666,2024-08-19,"['선케어', '스킨케어', '마스크팩', '클렌징']",브랜드관^믹순_테마별상품전시_1^믹순 비피다 발효 에센스 100ml,False,믹순 비피다 발효 에센스
108,믹순,['MIXSOON'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A003666,2024-08-19,"['선케어', '스킨케어', '마스크팩', '클렌징']",브랜드관^믹순_베스트^믹순 콩 클렌징 오일 195ml,True,믹순 콩 클렌징 오일
108,믹순,['MIXSOON'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A003666,2024-08-19,"['선케어', '스킨케어', '마스크팩', '클렌징']",브랜드관^믹순_베스트^믹순 병풀 스틱 밤 11.5ml,True,믹순 병풀 스틱 밤
108,믹순,['MIXSOON'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A003666,2024-08-19,"['선케어', '스킨케어', '마스크팩', '클렌징']",브랜드관^믹순_테마별상품전시_1^믹순 콩 크림 50ml,False,믹순 콩 크림
108,믹순,['MIXSOON'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A003666,2024-08-19,"['선케어', '스킨케어', '마스크팩', '클렌징']",브랜드관^믹순_베스트^믹순 병풀 클렌징 폼 150ml,False,믹순 병풀 클렌징 폼
108,믹순,['MIXSOON'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A003666,2024-08-19,"['선케어', '스킨케어', '마스크팩', '클렌징']",브랜드관^믹순_베스트^믹순 두유 패드 10개입,True,믹순 두유 패드
108,믹순,['MIXSOON'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A003666,2024-08-19,"['선케어', '스킨케어', '마스크팩', '클렌징']",브랜드관^믹순_테마별상품전시_1^믹순 콩 에센스 50ml,False,믹순 콩 에센스
108,믹순,['MIXSOON'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A003666,2024-08-19,"['선케어', '스킨케어', '마스크팩', '클렌징']",브랜드관^믹순_테마별상품전시_1^믹순 갈락토미세스 발효 에센스 100ml,False,믹순 갈락토미세스 발효 에센스
108,믹순,['MIXSOON'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A003666,2024-08-19,"['선케어', '스킨케어', '마스크팩', '클렌징']",브랜드관^믹순_베스트^믹순 비피다 마스크팩 1매입,False,믹순 비피다 마스크팩
108,믹순,['MIXSOON'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A003666,2024-08-19,"['선케어', '스킨케어', '마스크팩', '클렌징']",브랜드관^믹순_베스트^믹순 콩 스틱 밤 11.5ml,True,믹순 콩 스틱 밤
109,라곰,['Lagom'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A002886,2024-08-19,"['선케어', '클렌징']",브랜드관^라곰_베스트^라곰 셀럽 피에이치 큐어 폼 클렌저 120mL,True,라곰 셀럽 피에이치 큐어 폼 클렌저
109,라곰,['Lagom'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A002886,2024-08-19,"['선케어', '클렌징']",브랜드관^라곰_베스트^라곰 셀럽 마이크로 폼 클렌저 120ml,True,라곰 셀럽 마이크로 폼 클렌저
109,라곰,['Lagom'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A002886,2024-08-19,"['선케어', '클렌징']",브랜드관^라곰_베스트^라곰 셀럽 젤 투 워터 클렌저 170ml,True,라곰 셀럽 젤 투 워터 클렌저
109,라곰,['Lagom'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A002886,2024-08-19,"['선케어', '클렌징']",브랜드관^라곰_베스트^라곰 셀러스 선 젤 플러스 40ml,True,라곰 셀러스 선 젤 플러스
110,피지오겔,['physiogel'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000729,2024-08-19,"['맨즈케어', '선케어', '스킨케어', '바디케어', '마스크팩', '클렌징']",브랜드관^피지오겔_신상^피지오겔 레드수딩 AI 글로우업 썬스크린 30ml,True,피지오겔 레드수딩 AI 글로우업 썬스크린
110,피지오겔,['physiogel'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000729,2024-08-19,"['맨즈케어', '선케어', '스킨케어', '바디케어', '마스크팩', '클렌징']",브랜드관^피지오겔_신상^피지오겔 DMT 하이드로에센셜 썬스크린 40ml,True,피지오겔 DMT 하이드로에센셜 썬스크린
110,피지오겔,['physiogel'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000729,2024-08-19,"['맨즈케어', '선케어', '스킨케어', '바디케어', '마스크팩', '클렌징']",브랜드관^피지오겔_신상^[변우석PICK] 피지오겔 시카밸런스 포어솔루션 썬스크린 30ml 더블기획,True,피지오겔 시카밸런스 포어솔루션 썬스크린
110,피지오겔,['physiogel'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000729,2024-08-19,"['맨즈케어', '선케어', '스킨케어', '바디케어', '마스크팩', '클렌징']",브랜드관^피지오겔_신상^[변우석PICK] 피지오겔 시카밸런스 크림 50ml 더블 기획,True,피지오겔 시카밸런스 크림
110,피지오겔,['physiogel'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000729,2024-08-19,"['맨즈케어', '선케어', '스킨케어', '바디케어', '마스크팩', '클렌징']",브랜드관^피지오겔_신상^[변우석PICK] 피지오겔 시카밸런스 세럼 50ml+시카밸런스 크림 10ml+시카밸런스 폼 20ml,True,피지오겔 시카밸런스 세럼
110,피지오겔,['physiogel'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000729,2024-08-19,"['맨즈케어', '선케어', '스킨케어', '바디케어', '마스크팩', '클렌징']",브랜드관^피지오겔_신상^피지오겔 레드수딩 시카밸런스 포어컨트롤 세럼 50ml,True,피지오겔 레드수딩 시카밸런스 포어컨트롤 세럼
111,바이오힐보,['BOH'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000897,2024-08-19,"['선케어', '스킨케어', '바디케어', '마스크팩', '클렌징']",브랜드관^바이오힐보_테마별상품전시_2^바이오힐보 판테셀 리페어시카 마이크로 스팟패치 9+3매,False,바이오힐보 판테셀 리페어시카 마이크로 스팟패치
111,바이오힐보,['BOH'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000897,2024-08-19,"['선케어', '스킨케어', '바디케어', '마스크팩', '클렌징']",브랜드관^바이오힐보_연관기획전상품^[NEW수분크림] 바이오힐보 히알셀 하이드라 크림 50ml 기획(+크림30ml증정),True,바이오힐보 히알셀 하이드라 크림
111,바이오힐보,['BOH'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000897,2024-08-19,"['선케어', '스킨케어', '바디케어', '마스크팩', '클렌징']",브랜드관^바이오힐보_테마별상품전시_2^바이오힐보 판테셀 리페어시카 거즈패드 80매(단품/더블기획),True,바이오힐보 판테셀 리페어시카 거즈패드
111,바이오힐보,['BOH'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000897,2024-08-19,"['선케어', '스킨케어', '바디케어', '마스크팩', '클렌징']",브랜드관^바이오힐보_테마별상품전시_2^[3D볼륨탄력크림] 바이오힐보 프로바이오덤 3D 리프팅크림 50ml 리필기획,True,바이오힐보 프로바이오덤 3D 리프팅크림
111,바이오힐보,['BOH'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000897,2024-08-19,"['선케어', '스킨케어', '바디케어', '마스크팩', '클렌징']",브랜드관^바이오힐보_테마별상품전시_1^[모공교정] 바이오힐보 프로바이오덤 콜라겐 리모델링 세럼 겔 마스크 5+1매 증정 기획세트,True,바이오힐보 프로바이오덤 콜라겐 리모델링 세럼 겔 마스크
111,바이오힐보,['BOH'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000897,2024-08-19,"['선케어', '스킨케어', '바디케어', '마스크팩', '클렌징']",브랜드관^바이오힐보_테마별상품전시_1^[더블기획][모공교정] 바이오힐보 프로바이오덤 콜라겐 리모델링 세럼 30ml+30ml 더블기획세트,True,바이오힐보 프로바이오덤 콜라겐 리모델링 세럼
111,바이오힐보,['BOH'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000897,2024-08-19,"['선케어', '스킨케어', '바디케어', '마스크팩', '클렌징']",브랜드관^바이오힐보_테마별상품전시_2^[NEW] 바이오힐보 판테셀 리페어시카 크림 50mL+50mL 기획,True,바이오힐보 판테셀 리페어시카 크림
111,바이오힐보,['BOH'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000897,2024-08-19,"['선케어', '스킨케어', '바디케어', '마스크팩', '클렌징']",브랜드관^바이오힐보_베스트^바이오힐보 쿨링마사저,False,바이오힐보 쿨링마사저
111,바이오힐보,['BOH'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000897,2024-08-19,"['선케어', '스킨케어', '바디케어', '마스크팩', '클렌징']",브랜드관^바이오힐보_연관기획전상품^[NEW수분세럼] 바이오힐보 히알셀 하이드라 세럼 50ml+50ml 더블 기획세트,True,바이오힐보 히알셀 하이드라 세럼
111,바이오힐보,['BOH'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000897,2024-08-19,"['선케어', '스킨케어', '바디케어', '마스크팩', '클렌징']",브랜드관^바이오힐보_베스트^[NEW] 바이오힐보 판테셀 리페어시카 크림미스트 120mL(기획/단품),True,바이오힐보 판테셀 리페어시카 크림미스트
111,바이오힐보,['BOH'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000897,2024-08-19,"['선케어', '스킨케어', '바디케어', '마스크팩', '클렌징']",브랜드관^바이오힐보_테마별상품전시_1^[모공교정] 바이오힐보 프로바이오덤 콜라겐 리모델링 크림 기획세트 (+세럼13ml증정),True,바이오힐보 프로바이오덤 콜라겐 리모델링 크림
111,바이오힐보,['BOH'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000897,2024-08-19,"['선케어', '스킨케어', '바디케어', '마스크팩', '클렌징']",브랜드관^바이오힐보_베스트^[모공교정] 바이오힐보 프로바이오덤 콜라겐 리모델링 세럼 패드 기획세트 (+세럼13ml증정),True,바이오힐보 프로바이오덤 콜라겐 리모델링 세럼 패드
111,바이오힐보,['BOH'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000897,2024-08-19,"['선케어', '스킨케어', '바디케어', '마스크팩', '클렌징']",브랜드관^바이오힐보_베스트^[NEW] 바이오힐보 프로바이오덤 3D 리프팅 스킨케어 2종 기획(에센셜 토너 150ml+에멀전 150ml),True,바이오힐보 프로바이오덤 3D 리프팅 스킨케어
111,바이오힐보,['BOH'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000897,2024-08-19,"['선케어', '스킨케어', '바디케어', '마스크팩', '클렌징']",브랜드관^바이오힐보_테마별상품전시_2^[3D탄탄앰플]바이오힐보 프로바이오덤 3D 리프팅 앰플 30ml 기획 (+3D 리프팅 크림 20ml),True,바이오힐보 프로바이오덤 3D 리프팅 앰플
113,궁중비책,['GOONGBE'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A001424,2024-08-19,"['선케어', '바디케어', '클렌징']",브랜드관^궁중비책_베스트^궁중비책 수딩젤 150ML,False,궁중비책 수딩젤
113,궁중비책,['GOONGBE'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A001424,2024-08-19,"['선케어', '바디케어', '클렌징']",브랜드관^궁중비책_베스트^[선착순10g추가증정]궁중비책 워터풀 선로션 마일드 60g 더블 기획 (+60g),True,궁중비책 워터풀 선로션 마일드
113,궁중비책,['GOONGBE'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A001424,2024-08-19,"['선케어', '바디케어', '클렌징']",브랜드관^궁중비책_베스트^궁중비책 프리뮨 수딩 파우더 25g,False,궁중비책 프리뮨 수딩 파우더
113,궁중비책,['GOONGBE'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A001424,2024-08-19,"['선케어', '바디케어', '클렌징']",브랜드관^궁중비책_베스트^궁중비책 프리뮨 샴푸&바스 350ml,True,궁중비책 프리뮨 샴푸&바스
113,궁중비책,['GOONGBE'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A001424,2024-08-19,"['선케어', '바디케어', '클렌징']",브랜드관^궁중비책_베스트^궁중비책 프리뮨 딥 모이스처 크림 100ml,True,궁중비책 프리뮨 딥 모이스처 크림
113,궁중비책,['GOONGBE'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A001424,2024-08-19,"['선케어', '바디케어', '클렌징']",브랜드관^궁중비책_베스트^[선착순선로션10g추가증정]궁중비책 프레시 선스틱 마일드 23g 기획 (+클렌징티슈 10매),True,궁중비책 프레시 선스틱 마일드
113,궁중비책,['GOONGBE'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A001424,2024-08-19,"['선케어', '바디케어', '클렌징']",브랜드관^궁중비책_베스트^궁중비책 프리뮨 모이스처 로션 350ml+50ml+50ml 기획,True,궁중비책 프리뮨 모이스처 로션
113,궁중비책,['GOONGBE'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A001424,2024-08-19,"['선케어', '바디케어', '클렌징']",브랜드관^궁중비책_베스트^궁중비책 마일드 선클렌징 티슈 30매,True,궁중비책 마일드 선클렌징 티슈
113,궁중비책,['GOONGBE'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A001424,2024-08-19,"['선케어', '바디케어', '클렌징']",브랜드관^궁중비책_베스트^[선착순100ml추가증정]궁중비책 여성청결제 수딩 센서티브 워시 기획세트 200ml+100ml 증정 기획,True,궁중비책 여성청결제 수딩 센서티브 워시
114,홀리카홀리카,['HOLIKA HOLIKA'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A002889,2024-08-19,"['선케어', '메이크업']",브랜드관^홀리카홀리카_베스트^홀리카홀리카 워터바이브틴트,True,홀리카홀리카 워터바이브틴트
114,홀리카홀리카,['HOLIKA HOLIKA'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A002889,2024-08-19,"['선케어', '메이크업']",브랜드관^홀리카홀리카_베스트^[NEW] 홀리카홀리카 래쉬코렉팅 마스카라,True,홀리카홀리카 래쉬코렉팅 마스카라
114,홀리카홀리카,['HOLIKA HOLIKA'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A002889,2024-08-19,"['선케어', '메이크업']",브랜드관^홀리카홀리카_베스트^홀리카홀리카 래쉬코렉팅케어 에센셜세럼 속눈썹 영양제 더블기획 (9ml+9ml),True,홀리카홀리카 래쉬코렉팅케어 에센셜세럼 속눈썹 영양제
114,홀리카홀리카,['HOLIKA HOLIKA'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A002889,2024-08-19,"['선케어', '메이크업']",브랜드관^홀리카홀리카_베스트^홀리카홀리카 원더드로잉스키니아이브로우,True,홀리카홀리카 원더드로잉스키니아이브로우
114,홀리카홀리카,['HOLIKA HOLIKA'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A002889,2024-08-19,"['선케어', '메이크업']",브랜드관^홀리카홀리카_테마별상품전시_1^홀리카홀리카 홀리팝 쌍테라이너 (애교살/쌍꺼풀 라이너),True,홀리카홀리카 홀리팝 쌍테라이너
114,홀리카홀리카,['HOLIKA HOLIKA'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A002889,2024-08-19,"['선케어', '메이크업']",브랜드관^홀리카홀리카_베스트^[NEW 컬러] 홀리카홀리카 마이페이브 피스 아이프로즌 / 아이글리츠,True,홀리카홀리카 마이페이브 피스 아이프로즌 / 아이글리츠
114,홀리카홀리카,['HOLIKA HOLIKA'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A002889,2024-08-19,"['선케어', '메이크업']",브랜드관^홀리카홀리카_베스트^[NEW] 홀리카홀리카 틴티드 밀크크림 블러쉬,False,홀리카홀리카 틴티드 밀크크림 블러쉬
114,홀리카홀리카,['HOLIKA HOLIKA'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A002889,2024-08-19,"['선케어', '메이크업']",브랜드관^홀리카홀리카_베스트^홀리카홀리카 마이페이브 피스 아이섀도우,False,홀리카홀리카 마이페이브 피스 아이섀도우
114,홀리카홀리카,['HOLIKA HOLIKA'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A002889,2024-08-19,"['선케어', '메이크업']",브랜드관^홀리카홀리카_베스트^[NEW] 홀리카홀리카 멜팅 블러 립 팟,False,홀리카홀리카 멜팅 블러 립 팟
114,홀리카홀리카,['HOLIKA HOLIKA'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A002889,2024-08-19,"['선케어', '메이크업']",브랜드관^홀리카홀리카_베스트^홀리카홀리카 마이페이브 무드 아이팔레트,True,홀리카홀리카 마이페이브 무드 아이팔레트
116,입큰,['IPKN'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000135,2024-08-19,['메이크업'],브랜드관^입큰_베스트^[이너광채]입큰 플랩 원 페이스 팔레트 9.6g,True,입큰 플랩 원 페이스 팔레트
116,입큰,['IPKN'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000135,2024-08-19,['메이크업'],브랜드관^입큰_베스트^[한정기획]입큰 퍼퓸 파우더 팩트 5G 딜라이트 에디션 (모이스트),True,입큰 퍼퓸 파우더 팩트
116,입큰,['IPKN'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000135,2024-08-19,['메이크업'],브랜드관^입큰_베스트^[쿨톤저격]먼지나방X입큰 퍼스널 무드 팔레트 플레인 써머&윈터,False,먼지나방X입큰 퍼스널 무드 팔레트 플레인 써머&윈터
116,입큰,['IPKN'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000135,2024-08-19,['메이크업'],브랜드관^입큰_베스트^[꿀착코팅]입큰 퍼피 글로우 틴트 8colors,True,입큰 퍼피 글로우 틴트
116,입큰,['IPKN'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000135,2024-08-19,['메이크업'],"브랜드관^입큰_베스트^[비건맞춤]입큰 클리어 브라이톤 시카,피치 베이스 35ml",True,"입큰 클리어 브라이톤 시카,피치 베이스"
116,입큰,['IPKN'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000135,2024-08-19,['메이크업'],브랜드관^입큰_베스트^[퐁신통통]입큰 플러피 립펜슬 5colors,True,입큰 플러피 립펜슬
116,입큰,['IPKN'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000135,2024-08-19,['메이크업'],브랜드관^입큰_베스트^[밀착커버]입큰 뉴이스트 허니팩트(핑크),True,입큰 뉴이스트 허니팩트
117,다슈,['DASHU'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A001316,2024-08-19,"['맨즈케어', '헤어케어', '메이크업', '향수/디퓨저', '선케어', '스킨케어', '바디케어', '마스크팩', '클렌징']",브랜드관^다슈_베스트^다슈 데일리 비타플렉스 올인원 바디워시 500ml,True,다슈 데일리 비타플렉스 올인원 바디워시
117,다슈,['DASHU'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A001316,2024-08-19,"['맨즈케어', '헤어케어', '메이크업', '향수/디퓨저', '선케어', '스킨케어', '바디케어', '마스크팩', '클렌징']",브랜드관^다슈_베스트^다슈 클래식 인크레더블 샤인 포마드 100g,False,다슈 클래식 인크레더블 샤인 포마드
